rhoc,R,M,Lambda,I
2.824126057161809000e+15,9.260053699999961196e+00,1.915222238831508994e+00,2.931304799425453300e+00,1.475795357970749011e+00
2.838571201923819000e+15,9.250053749999961994e+00,1.913521051171996001e+00,2.903864054959029772e+00,1.470241571776824241e+00
2.853016346685829000e+15,9.228876446838349068e+00,1.911799408157215607e+00,2.876581917327541760e+00,1.464693442653471012e+00
2.867461491447839500e+15,9.220053899999962610e+00,1.910091969161247460e+00,2.850524094941575104e+00,1.459236192959150191e+00
2.881906636209849500e+15,9.210053949999961631e+00,1.908386739643860519e+00,2.825055913221080406e+00,1.453838538332603347e+00
2.896351780971859500e+15,9.188293034362301270e+00,1.906696136762484395e+00,2.800824613903237115e+00,1.448530617528328346e+00
2.910796925733869500e+15,9.180054099999962247e+00,1.904915874161507983e+00,2.775713585508185588e+00,1.442993368525280928e+00
2.925242070495879500e+15,9.170054149999961268e+00,1.903133079513855908e+00,2.751333035764436552e+00,1.437505978139494101e+00
2.939687215257889500e+15,9.147425435414586303e+00,1.901380119861006524e+00,2.727914270472581393e+00,1.432132650135537366e+00
2.954132360019899500e+15,9.140054299999961884e+00,1.899609528095163258e+00,2.705161607436736837e+00,1.426772841495885791e+00
2.968577504781909500e+15,9.130054349999962682e+00,1.897855912808494860e+00,2.683287459420018894e+00,1.421496881154549197e+00
2.983022649543919500e+15,9.108204232283862112e+00,1.896068818874091066e+00,2.661924965816635069e+00,1.416196679071446640e+00
2.997467794305930000e+15,9.100054499999961521e+00,1.894344711694358141e+00,2.641049676189770601e+00,1.411079226396754871e+00
3.011912939067940000e+15,9.090054549999962319e+00,1.892529480338355885e+00,2.620005776913280293e+00,1.405746318705891174e+00
3.026358083829950000e+15,9.069632144801138551e+00,1.890716118829212977e+00,2.599476915028207102e+00,1.400459901535041407e+00
3.040803228591960000e+15,9.056911278011286370e+00,1.888911454308882965e+00,2.579485025356954342e+00,1.395243157072486584e+00
3.055248373353970000e+15,9.050054749999961956e+00,1.887111881684709891e+00,2.560279766038813243e+00,1.390079621271981702e+00
3.069693518115980000e+15,9.040054799999962754e+00,1.885301629545598656e+00,2.541566926242363245e+00,1.384935308177827507e+00
3.084138662877990000e+15,9.019840660987352265e+00,1.883532293196136465e+00,2.523546934678936537e+00,1.379923095954862067e+00
3.098583807640000000e+15,9.007836438722364392e+00,1.881764801398079445e+00,2.505832012417724464e+00,1.374955084522441418e+00
