rhoc,R,M,Lambda,I
2.170534614250653250e+15,9.929697670194308046e+00,2.088757798445000535e+00,3.630172064025996903e+00,1.954292054800752299e+00
2.181917857608844250e+15,9.920050399999958302e+00,2.087860143836246074e+00,3.583463955619645702e+00,1.948850710030233468e+00
2.193301100967035250e+15,9.910050449999959099e+00,2.086901870590291530e+00,3.536820456922152633e+00,1.943201529461471289e+00
2.204684344325226250e+15,9.890050549999958918e+00,2.085919594453921722e+00,3.491228405662414325e+00,1.937571290239975541e+00
2.216067587683417250e+15,9.880050599999957939e+00,2.084927528138734942e+00,3.447715460047929170e+00,1.932008662673512012e+00
2.227450831041608000e+15,9.858470660120996598e+00,2.083897373586804935e+00,3.404690786865670393e+00,1.926415027970738381e+00
2.238834074399799000e+15,9.850050749999958555e+00,2.082864255767304940e+00,3.364076988612944241e+00,1.920902149613543441e+00
2.250217317757990000e+15,9.840050799999959352e+00,2.081811380409308132e+00,3.324674803901278786e+00,1.915414187535318336e+00
2.261600561116181000e+15,9.817280984197010341e+00,2.080698984849619126e+00,3.285233636934361101e+00,1.909752332683858800e+00
2.272983804474372000e+15,9.810050949999958192e+00,2.079550799688133278e+00,3.245960471900873223e+00,1.904028243584376723e+00
2.284367047832563000e+15,9.789615886450143023e+00,2.078403144465004626e+00,3.208548984372769031e+00,1.898385472526747497e+00
2.295750291190754000e+15,9.780051099999958808e+00,2.077225890715111767e+00,3.172238628941810745e+00,1.892735634634913344e+00
2.307133534548945000e+15,9.770051149999959605e+00,2.076049826616578553e+00,3.137554126018603728e+00,1.887165113644705849e+00
2.318516777907136000e+15,9.749479907450401939e+00,2.074848746013175926e+00,3.102968876105741458e+00,1.881596138079550951e+00
2.329900021265327000e+15,9.740051299999958445e+00,2.073637122636643237e+00,3.070096392867275092e+00,1.876068099568309666e+00
2.341283264623518000e+15,9.730051349999959243e+00,2.072358023569078611e+00,3.036539269031727883e+00,1.870314023003970982e+00
2.352666507981708500e+15,9.709598097791044324e+00,2.071067863447511037e+00,3.004181786226164164e+00,1.864599402546528895e+00
2.364049751339899500e+15,9.700051499999959859e+00,2.069775145480147405e+00,2.973249944460884642e+00,1.858947987494479870e+00
2.375432994698090500e+15,9.690051549999958880e+00,2.068467473702198856e+00,2.942468630727232526e+00,1.853322610420959915e+00
2.386816238056281500e+15,9.680051599999959677e+00,2.067144055339787290e+00,2.912762008271740033e+00,1.847714183102860286e+00
2.398199481414472500e+15,9.660051699999959496e+00,2.065818744730658185e+00,2.884578562680162328e+00,1.842167947709318465e+00
2.409582724772663500e+15,9.650051749999960293e+00,2.064488491574833162e+00,2.856461257873845305e+00,1.836656349897769047e+00
2.420965968130854000e+15,9.640051799999959314e+00,2.063074704925180303e+00,2.828510271851382374e+00,1.830896567040273037e+00
2.432349211489045000e+15,9.619672965259738362e+00,2.061670526811441029e+00,2.800927263513633747e+00,1.825224385853520204e+00
2.443732454847236000e+15,9.607050176976681399e+00,2.060245413229473410e+00,2.774891553070267580e+00,1.819558418827567969e+00
2.455115698205427000e+15,9.600051999999960728e+00,2.058836539286367007e+00,2.749037126891514138e+00,1.813991603475797243e+00
2.466498941563618000e+15,9.590052049999959749e+00,2.057410318875517063e+00,2.723807250873098162e+00,1.808434151091178554e+00
2.477882184921809000e+15,9.570052149999959568e+00,2.055984685038858117e+00,2.699412670254949465e+00,1.802934797633102937e+00
2.489265428280000000e+15,9.558110217233020123e+00,2.054553140825285062e+00,2.676272435878656708e+00,1.797477730456185308e+00
